onset	duration	trial_type
24.048	4	Coding
28.06	10	Retention
38.071	4	Test
58.106	4	Coding
62.118	10	Retention
72.129	4	Test
88.166	4	Coding
92.178	10	Retention
102.189	4	Test
114.226	4	Coding
118.238	10	Retention
128.249	4	Test
146.285	4	Coding
150.297	10	Retention
160.308	4	Test
170.346	4	Coding
174.358	10	Retention
184.369	4	Test
200.405	4	Coding
204.418	10	Retention
214.429	4	Test
226.466	4	Coding
230.478	10	Retention
240.489	4	Test
260.524	4	Coding
264.537	10	Retention
274.548	4	Test
288.584	4	Coding
292.597	10	Retention
302.608	4	Test
320.643	4	Coding
324.656	10	Retention
334.667	4	Test
346.704	4	Coding
350.716	10	Retention
360.727	4	Test
